awardYear,category,id,givenName,familyName,fullName,gender,birth_date,birth_city,birth_cityNow,birth_continent,birth_country,birth_countryNow,birth_locationString,death_date,death_city,death_cityNow,death_continent,death_country,death_countryNow,death_locationString,orgName,affiliation_1,affiliation_2,affiliation_3,affiliation_4
2008,Chemistry,830,Martin,Chalfie,Martin Chalfie,male,1/15/47,"Chicago, IL","Chicago, IL",North America,USA,USA,"Chicago, IL, USA",,,,,,,,,"Columbia University, New York, NY, USA",,,
2008,Peace,833,Martti,Ahtisaari,Martti Ahtisaari,male,6/23/37,Viipuri,Vyborg,Europe,Finland,Finland,"Viipuri (now Vyborg), Finland",,,,,,,,,,,,
2008,Chemistry,829,Osamu,Shimomura,Osamu Shimomura,male,8/27/28,Kyoto,Kyoto,Asia,Japan,Japan,"Kyoto, Japan",10/19/18,Nagasaki,Nagasaki,Asia,Japan,Japan,"Nagasaki, Japan",,"Marine Biological Laboratory (MBL), Woods Hole, MA, USA","Boston University Medical School, Massachusetts, MA, USA",,
2008,Economic Sciences,834,Paul,Krugman,Paul Krugman,male,2/28/53,"New York, NY","New York, NY",North America,USA,USA,"New York, NY, USA",,,,,,,,,"Princeton University, Princeton, NJ, USA",,,
2008,Chemistry,831,Roger Y.,Tsien,Roger Y. Tsien,male,2/1/52,"New York, NY","New York, NY",North America,USA,USA,"New York, NY, USA",8/24/16,"Eugene, OR","Eugene, OR",North America,USA,USA,"Eugene, OR, USA",,"University of California, San Diego, CA, USA","Howard Hughes Medical Institute, N/A",,
2008,Physics,828,Toshihide,Maskawa,Toshihide Maskawa,male,2/7/40,Nagoya,Nagoya,Asia,Japan,Japan,"Nagoya, Japan",,,,,,,,,"Kyoto Sangyo University, Kyoto, Japan","Yukawa Institute for Theoretical Physics (YITP), Kyoto University, Kyoto, Japan",,
2008,Physics,826,Yoichiro,Nambu,Yoichiro Nambu,male,1/18/21,Tokyo,Tokyo,Asia,Japan,Japan,"Tokyo, Japan",7/5/15,Osaka,Osaka,Asia,Japan,Japan,"Osaka, Japan",,"Enrico Fermi Institute, University of Chicago, Chicago, IL, USA",,,
2009,Chemistry,843,Ada E.,Yonath,Ada E. Yonath,female,6/22/39,Jerusalem,Jerusalem,Asia,British Mandate of Palestine,Israel,"Jerusalem, British Mandate of Palestine (now Israel)",,,,,,,,,"Weizmann Institute of Science, Rehovot, Israel",,,
2009,Peace,845,Barack,Obama,Barack Hussein Obama,male,8/4/61,"Honolulu, HI","Honolulu, HI",North America,USA,USA,"Honolulu, HI, USA",,,,,,,,,,,,
2009,Physiology or Medicine,836,Carol W.,Greider,Carol W. Greider,female,4/15/61,"San Diego, CA","San Diego, CA",North America,USA,USA,"San Diego, CA, USA",,,,,,,,,"Johns Hopkins University School of Medicine, Baltimore, MD, USA",,,
2009,Physics,838,Charles K.,Kao,Charles Kuen Kao,male,11/4/33,Shanghai,Shanghai,Asia,China,China,"Shanghai, China",9/23/18,Hong Kong,Hong Kong,,,,"Hong Kong, N/A",,"Standard Telecommunication Laboratories, Harlow, United Kingdom","Chinese University of Hong Kong, Hong Kong, China",,
2009,Economic Sciences,846,Elinor,Ostrom,Elinor Ostrom,female,8/7/33,"Los Angeles, CA","Los Angeles, CA",North America,USA,USA,"Los Angeles, CA, USA",6/12/12,"Bloomington, IN","Bloomington, IN",North America,USA,USA,"Bloomington, IN, USA",,"Indiana University, Bloomington, IN, USA","Arizona State University, Tempe, AZ, USA",,
2009,Physiology or Medicine,835,Elizabeth H.,Blackburn,Elizabeth H. Blackburn,female,11/26/48,"Hobart, Tasmania","Hobart, Tasmania",Oceania,Australia,Australia,"Hobart, Tasmania, Australia",,,,,,,,,"University of California, San Francisco, CA, USA",,,
2009,Physics,840,George E.,Smith,George E. Smith,male,5/10/30,"White Plains, NY","White Plains, NY",North America,USA,USA,"White Plains, NY, USA",,,,,,,,,"Bell Laboratories, Murray Hill, NJ, USA",,,
2009,Literature,844,Herta,Müller,Herta Müller,female,8/17/53,"Nitzkydorf, Banat","Nitzkydorf, Banat",Europe,Romania,Romania,"Nitzkydorf, Banat, Romania",,,,,,,,,,,,
2009,Physiology or Medicine,837,Jack W.,Szostak,Jack W. Szostak,male,11/9/52,London,London,Europe,United Kingdom,United Kingdom,"London, United Kingdom",,,,,,,,,"Harvard Medical School, Boston, MA, USA","Massachusetts General Hospital, Boston, MA, USA","Howard Hughes Medical Institute, N/A",
2009,Economic Sciences,847,Oliver E.,Williamson,Oliver E. Williamson,male,9/27/32,"Superior, WI","Superior, WI",North America,USA,USA,"Superior, WI, USA",,,,,,,,,"University of California, Berkeley, CA, USA",,,
2009,Chemistry,842,Thomas A.,Steitz,Thomas A. Steitz,male,8/23/40,"Milwaukee, WI","Milwaukee, WI",North America,USA,USA,"Milwaukee, WI, USA",8/23/18,"Branford, CT","Branford, CT",North America,USA,USA,"Branford, CT, USA",,"Yale University, New Haven, CT, USA","Howard Hughes Medical Institute, N/A",,
2009,Chemistry,841,Venkatraman,Ramakrishnan,Venkatraman Ramakrishnan,male,1952-00-00,"Chidambaram, Tamil Nadu","Chidambaram, Tamil Nadu",Asia,India,India,"Chidambaram, Tamil Nadu, India",,,,,,,,,"MRC Laboratory of Molecular Biology, Cambridge, United Kingdom",,,
2009,Physics,839,Willard S.,Boyle,Willard S. Boyle,male,8/19/24,"Amherst, NS","Amherst, NS",North America,Canada,Canada,"Amherst, NS, Canada",5/7/11,"Truro, NS","Truro, NS",North America,Canada,Canada,"Truro, NS, Canada",,"Bell Laboratories, Murray Hill, NJ, USA",,,
2010,Chemistry,853,Akira,Suzuki,Akira Suzuki,male,9/12/30,Mukawa,Mukawa,Asia,Japan,Japan,"Mukawa, Japan",,,,,,,,,"Hokkaido University, Sapporo, Japan",,,
2010,Physics,849,Andre,Geim,Andre Geim,male,10/21/58,Sochi,Sochi,Europe,Russia,Russia,"Sochi, Russia",,,,,,,,,"University of Manchester, Manchester, United Kingdom",,,
2010,Economic Sciences,858,Christopher A.,Pissarides,Christopher A. Pissarides,male,2/20/48,Nicosia,Nicosia,Europe,Cyprus,Cyprus,"Nicosia, Cyprus",,,,,,,,,"London School of Economics and Political Science, London, United Kingdom",,,
2010,Economic Sciences,857,Dale T.,Mortensen,Dale T. Mortensen,male,2/2/39,"Enterprise, OR","Enterprise, OR",North America,USA,USA,"Enterprise, OR, USA",1/9/14,"Wilmette, IL","Wilmette, IL",North America,USA,USA,"Wilmette, IL, USA",,"Northwestern University, Evanston, IL, USA","Aarhus University, Aarhus, Denmark",,
2010,Chemistry,852,Ei-ichi,Negishi,Ei-ichi Negishi,male,7/14/35,Changchun,Changchun,Asia,China,China,"Changchun, China",,,,,,,,,"Purdue University, West Lafayette, IN, USA",,,
2010,Physics,850,Konstantin,Novoselov,Konstantin Novoselov,male,8/23/74,Nizhny Tagil,Nizhny Tagil,Europe,Russia,Russia,"Nizhny Tagil, Russia",,,,,,,,,"University of Manchester, Manchester, United Kingdom",,,
2010,Literature,854,Mario,Vargas Llosa,Mario Vargas Llosa,male,3/28/36,Arequipa,Arequipa,South America,Peru,Peru,"Arequipa, Peru",,,,,,,,,,,,
2010,Economic Sciences,856,Peter A.,Diamond,Peter A. Diamond,male,4/29/40,"New York, NY","New York, NY",North America,USA,USA,"New York, NY, USA",,,,,,,,,"Massachusetts Institute of Technology (MIT), Cambridge, MA, USA",,,
2010,Chemistry,851,Richard F.,Heck,Richard F. Heck,male,8/15/31,"Springfield, MA","Springfield, MA",North America,USA,USA,"Springfield, MA, USA",10/9/15,Manila,Manila,Asia,Philippines,Philippines,"Manila, Philippines",,"University of Delaware, USA",,,
2010,Physiology or Medicine,848,Robert G.,Edwards,Robert G. Edwards,male,9/27/25,Batley,Batley,Europe,United Kingdom,United Kingdom,"Batley, United Kingdom",4/10/13,Cambridge,Cambridge,Europe,United Kingdom,United Kingdom,"Cambridge, United Kingdom",,"University of Cambridge, Cambridge, United Kingdom",,,
2010,Peace,855,Xiaobo,Liu,Liu Xiaobo,male,12/28/55,Changchun,Changchun,Asia,China,China,"Changchun, China",7/13/17,Shenyang,Shenyang,Asia,China,China,"Shenyang, China",,,,,
2011,Physics,866,Adam G.,Riess,Adam G. Riess,male,12/16/69,"Washington, DC","Washington, DC",North America,USA,USA,"Washington, DC, USA",,,,,,,,,"Johns Hopkins University, Baltimore, MD, USA","Space Telescope Science Institute, Baltimore, MD, USA",,
2011,Physics,865,Brian P.,Schmidt,Brian P. Schmidt,male,2/24/67,"Missoula, MT","Missoula, MT",North America,USA,USA,"Missoula, MT, USA",,,,,,,,,"Australian National University, Weston Creek, Australia",,,
2011,Physiology or Medicine,861,Bruce A.,Beutler,Bruce A. Beutler,male,12/29/57,"Chicago, IL","Chicago, IL",North America,USA,USA,"Chicago, IL, USA",,,,,,,,,"University of Texas Southwestern Medical Center at Dallas, Dallas, TX, USA","The Scripps Research Institute, La Jolla, CA, USA",,
2011,Economic Sciences,873,Christopher A.,Sims,Christopher A. Sims,male,10/21/42,"Washington, DC","Washington, DC",North America,USA,USA,"Washington, DC, USA",,,,,,,,,"Princeton University, Princeton, NJ, USA",,,
2011,Chemistry,867,Dan,Shechtman,Dan Shechtman,male,1/24/41,Tel Aviv,Tel Aviv,Asia,British Mandate of Palestine,Israel,"Tel Aviv, British Mandate of Palestine (now Israel)",,,,,,,,,"Technion - Israel Institute of Technology, Haifa, Israel",,,
2011,Peace,869,Ellen,Johnson Sirleaf,Ellen Johnson Sirleaf,female,10/29/38,Monrovia,Monrovia,Africa,Liberia,Liberia,"Monrovia, Liberia",,,,,,,,,,,,
2011,Physiology or Medicine,862,Jules A.,Hoffmann,Jules A. Hoffmann,male,8/2/41,Echternach,Echternach,Europe,Luxembourg,Luxembourg,"Echternach, Luxembourg",,,,,,,,,"University of Strasbourg, Strasbourg, France",,,
2011,Peace,870,Leymah,Gbowee,Leymah Gbowee,female,2/1/72,Monrovia,Monrovia,Africa,Liberia,Liberia,"Monrovia, Liberia",,,,,,,,,,,,
2011,Physiology or Medicine,863,Ralph M.,Steinman,Ralph M. Steinman,male,1/14/43,Montreal,Montreal,North America,Canada,Canada,"Montreal, Canada",9/30/11,,,,,,N/A,,"Rockefeller University, New York, NY, USA",,,
2011,Physics,864,Saul,Perlmutter,Saul Perlmutter,male,1959-00-00,"Champaign-Urbana, IL","Champaign-Urbana, IL",North America,USA,USA,"Champaign-Urbana, IL, USA",,,,,,,,,"Lawrence Berkeley National Laboratory, Berkeley, CA, USA","University of California, Berkeley, CA, USA",,
2011,Peace,871,Tawakkol,Karman,Tawakkol Karman,female,2/7/79,Ta'izz,Ta'izz,Asia,Yemen,Yemen,"Ta'izz, Yemen",,,,,,,,,,,,
2011,Economic Sciences,872,Thomas J.,Sargent,Thomas J. Sargent,male,7/19/43,"Pasadena, CA","Pasadena, CA",North America,USA,USA,"Pasadena, CA, USA",,,,,,,,,"New York University, New York, NY, USA",,,
2011,Literature,868,Tomas,Tranströmer,Tomas Tranströmer,male,4/15/31,Stockholm,Stockholm,Europe,Sweden,Sweden,"Stockholm, Sweden",3/26/15,Stockholm,Stockholm,Europe,Sweden,Sweden,"Stockholm, Sweden",,,,,
2012,Economic Sciences,882,Alvin E.,Roth,Alvin E. Roth,male,12/18/51,"New York, NY","New York, NY",North America,USA,USA,"New York, NY, USA",,,,,,,,,"Harvard University, Cambridge, MA, USA","Harvard Business School, Boston, MA, USA",,
2012,Chemistry,879,Brian,Kobilka,Brian K. Kobilka,male,5/30/55,"Little Falls, MN","Little Falls, MN",North America,USA,USA,"Little Falls, MN, USA",,,,,,,,,"Stanford University School of Medicine, Stanford, CA, USA",,,
2012,Physics,877,David J.,Wineland,David J. Wineland,male,2/24/44,"Milwaukee, WI","Milwaukee, WI",North America,USA,USA,"Milwaukee, WI, USA",,,,,,,,,"National Institute of Standards and Technology, Boulder, CO, USA","University of Colorado, Boulder, CO, USA",,
2012,Economic Sciences,883,Lloyd S.,Shapley,Lloyd S. Shapley,male,6/2/23,"Cambridge, MA","Cambridge, MA",North America,USA,USA,"Cambridge, MA, USA",3/12/16,"Tucson, AZ","Tucson, AZ",North America,USA,USA,"Tucson, AZ, USA",,"University of California, Los Angeles, CA, USA",,,
2012,Literature,880,Mo,Yan,Mo Yan,male,2/2/55,Gaomi,Gaomi,Asia,China,China,"Gaomi, China",,,,,,,,,,,,
2012,Chemistry,878,Robert J.,Lefkowitz,Robert J. Lefkowitz,male,4/15/43,"New York, NY","New York, NY",North America,USA,USA,"New York, NY, USA",,,,,,,,,"Howard Hughes Medical Institute, N/A","Duke University Medical Center, Durham, NC, USA",,
2012,Physics,876,Serge,Haroche,Serge Haroche,male,9/11/44,Casablanca,Casablanca,Africa,Morocco,Morocco,"Casablanca, Morocco",,,,,,,,,"Collège de France, Paris, France","École Normale Supérieure, Paris, France",,
2012,Physiology or Medicine,875,Shinya,Yamanaka,Shinya Yamanaka,male,9/4/62,Osaka,Osaka,Asia,Japan,Japan,"Osaka, Japan",,,,,,,,,"Kyoto University, Kyoto, Japan","Gladstone Institutes, San Francisco, CA, USA",,
2012,Physiology or Medicine,874,Sir John B.,Gurdon,Sir John B. Gurdon,male,10/2/33,Dippenhall,Dippenhall,Europe,United Kingdom,United Kingdom,"Dippenhall, United Kingdom",,,,,,,,,"Gurdon Institute, Cambridge, United Kingdom",,,
2013,Literature,892,Alice,Munro,Alice Munro,female,7/10/31,Wingham,Wingham,North America,Canada,Canada,"Wingham, Canada",,,,,,,,,,,,
2013,Chemistry,891,Arieh,Warshel,Arieh Warshel,male,11/20/40,Kibbutz Sde-Nahum,Kibbutz Sde-Nahum,Asia,British Mandate of Palestine,Israel,"Kibbutz Sde-Nahum, British Mandate of Palestine (now Israel)",,,,,,,,,"University of Southern California, Los Angeles, CA, USA",,,
2013,Economic Sciences,894,Eugene F.,Fama,Eugene F. Fama,male,2/14/39,"Boston, MA","Boston, MA",North America,USA,USA,"Boston, MA, USA",,,,,,,,,"University of Chicago, Chicago, IL, USA",,,
2013,Physics,887,François,Englert,François Englert,male,11/6/32,Etterbeek,Etterbeek,Europe,Belgium,Belgium,"Etterbeek, Belgium",,,,,,,,,"Université Libre de Bruxelles, Brussels, Belgium",,,
2013,Physiology or Medicine,884,James E.,Rothman,James E. Rothman,male,11/3/50,"Haverhill, MA","Haverhill, MA",North America,USA,USA,"Haverhill, MA, USA",,,,,,,,,"Yale University, New Haven, CT, USA",,,
2013,Economic Sciences,895,Lars Peter,Hansen,Lars Peter Hansen,male,10/26/52,"Urbana, IL","Urbana, IL",North America,USA,USA,"Urbana, IL, USA",,,,,,,,,"University of Chicago, Chicago, IL, USA",,,
2013,Chemistry,889,Martin,Karplus,Martin Karplus,male,3/15/30,Vienna,Vienna,Europe,Austria,Austria,"Vienna, Austria",,,,,,,,,"Université de Strasbourg, Strasbourg, France","Harvard University, Cambridge, MA, USA",,
2013,Chemistry,890,Michael,Levitt,Michael Levitt,male,5/9/47,Pretoria,Pretoria,Africa,South Africa,South Africa,"Pretoria, South Africa",,,,,,,,,"Stanford University School of Medicine, Stanford, CA, USA",,,
2013,Physics,888,Peter,Higgs,Peter W. Higgs,male,5/29/29,Newcastle upon Tyne,Newcastle upon Tyne,Europe,United Kingdom,United Kingdom,"Newcastle upon Tyne, United Kingdom",,,,,,,,,"University of Edinburgh, Edinburgh, United Kingdom",,,
2013,Physiology or Medicine,885,Randy W.,Schekman,Randy W. Schekman,male,12/30/48,"St. Paul, MN","St. Paul, MN",North America,USA,USA,"St. Paul, MN, USA",,,,,,,,,"University of California, Berkeley, CA, USA","Howard Hughes Medical Institute, N/A",,
2013,Economic Sciences,896,Robert J.,Shiller,Robert J. Shiller,male,3/29/46,"Detroit, MI","Detroit, MI",North America,USA,USA,"Detroit, MI, USA",,,,,,,,,"Yale University, New Haven, CT, USA",,,
2013,Physiology or Medicine,886,Thomas C.,Südhof,Thomas C. Südhof,male,12/22/55,Göttingen,Göttingen,Europe,Germany,Germany,"Göttingen, Germany",,,,,,,,,"Stanford University, Stanford, CA, USA","Howard Hughes Medical Institute, N/A",,
2014,Physiology or Medicine,905,Edvard I.,Moser,Edvard I. Moser,male,4/27/62,Ålesund,Ålesund,Europe,Norway,Norway,"Ålesund, Norway",,,,,,,,,"Norwegian University of Science and Technology (NTNU), Trondheim, Norway",,,
2014,Chemistry,909,Eric,Betzig,Eric Betzig,male,1/13/60,"Ann Arbor, MI","Ann Arbor, MI",North America,USA,USA,"Ann Arbor, MI, USA",,,,,,,,,"Janelia Research Campus, Howard Hughes Medical Institute, Ashburn, VA, USA",,,
2014,Physics,907,Hiroshi,Amano,Hiroshi Amano,male,9/11/60,Hamamatsu,Hamamatsu,Asia,Japan,Japan,"Hamamatsu, Japan",,,,,,,,,"Nagoya University, Nagoya, Japan",,,
2014,Physics,906,Isamu,Akasaki,Isamu Akasaki,male,1/30/29,Chiran,Chiran,Asia,Japan,Japan,"Chiran, Japan",,,,,,,,,"Meijo University, Nagoya, Japan","Nagoya University, Nagoya, Japan",,
2014,Economic Sciences,915,Jean,Tirole,Jean Tirole,male,8/9/53,Troyes,Troyes,Europe,France,France,"Troyes, France",,,,,,,,,"Toulouse School of Economics (TSE), Toulouse, France",,,
2014,Physiology or Medicine,903,John,O'Keefe,John O'Keefe,male,11/18/39,"New York, NY","New York, NY",North America,USA,USA,"New York, NY, USA",,,,,,,,,"University College, London, United Kingdom",,,
2014,Peace,913,Kailash,Satyarthi,Kailash Satyarthi,male,1/11/54,Vidisha,Vidisha,Asia,India,India,"Vidisha, India",,,,,,,,,,,,
2014,Peace,914,Malala,Yousafzai,Malala Yousafzai,female,7/12/97,Mingora,Mingora,Asia,Pakistan,Pakistan,"Mingora, Pakistan",,,,,,,,,,,,
2014,Physiology or Medicine,904,May-Britt,Moser,May-Britt Moser,female,1/4/63,Fosnavåg,Fosnavåg,Europe,Norway,Norway,"Fosnavåg, Norway",,,,,,,,,"Norwegian University of Science and Technology (NTNU), Trondheim, Norway",,,
2014,Literature,912,Patrick,Modiano,Patrick Modiano,male,7/30/45,Paris,Paris,Europe,France,France,"Paris, France",,,,,,,,,,,,
2014,Physics,908,Shuji,Nakamura,Shuji Nakamura,male,5/22/54,Ikata,Ikata,Asia,Japan,Japan,"Ikata, Japan",,,,,,,,,"University of California, Santa Barbara, CA, USA",,,
2014,Chemistry,910,Stefan W.,Hell,Stefan W. Hell,male,12/23/62,Arad,Arad,Europe,Romania,Romania,"Arad, Romania",,,,,,,,,"Max Planck Institute for Biophysical Chemistry, Göttingen, Germany","German Cancer Research Center, Heidelberg, Germany",,
2014,Chemistry,911,William E.,Moerner,William E. Moerner,male,6/24/53,"Pleasanton, CA","Pleasanton, CA",North America,USA,USA,"Pleasanton, CA, USA",,,,,,,,,"Stanford University, Stanford, CA, USA",,,
2015,Economic Sciences,926,Angus,Deaton,Angus Deaton,male,10/19/45,Edinburgh,Edinburgh,Europe,Scotland,Scotland,"Edinburgh, Scotland",,,,,,,,,"Princeton University, Princeton, NJ, USA",,,
2015,Physics,920,Arthur B.,McDonald,Arthur B. McDonald,male,8/29/43,Sydney,Sydney,North America,Canada,Canada,"Sydney, Canada",,,,,,,,,"Queen's University, Kingston, Canada",,,
2015,Chemistry,923,Aziz,Sancar,Aziz Sancar,male,9/8/46,Savur,Savur,Asia,Turkey,Turkey,"Savur, Turkey",,,,,,,,,"University of North Carolina, Chapel Hill, NC, USA",,,
2015,Chemistry,922,Paul,Modrich,Paul Modrich,male,6/13/46,"Raton, NM","Raton, NM",North America,USA,USA,"Raton, NM, USA",,,,,,,,,"Howard Hughes Medical Institute, Durham, NC, USA","Duke University School of Medicine, Durham, NC, USA",,
2015,Physiology or Medicine,917,Satoshi,&#332;mura,Satoshi &#332;mura,male,7/12/35,Yamanashi Prefecture,Yamanashi Prefecture,Asia,Japan,Japan,"Yamanashi Prefecture, Japan",,,,,,,,,"Kitasato University, Tokyo, Japan",,,
2015,Literature,924,Svetlana,Alexievich,Svetlana Alexievich,female,5/31/48,Ivano-Frankivsk,Ivano-Frankivsk,Europe,Ukraine,Ukraine,"Ivano-Frankivsk, Ukraine",,,,,,,,,,,,
2015,Physics,919,Takaaki,Kajita,Takaaki Kajita,male,3/9/59,Higashimatsuyama,Higashimatsuyama,Asia,Japan,Japan,"Higashimatsuyama, Japan",,,,,,,,,"University of Tokyo, Kashiwa, Japan",,,
2015,Chemistry,921,Tomas,Lindahl,Tomas Lindahl,male,1/28/38,Stockholm,Stockholm,Europe,Sweden,Sweden,"Stockholm, Sweden",,,,,,,,,"Francis Crick Institute, Hertfordshire, United Kingdom","Clare Hall Laboratory, Hertfordshire, United Kingdom",,
2015,Physiology or Medicine,916,William C.,Campbell,William C. Campbell,male,6/28/30,Ramelton,Ramelton,Europe,Ireland,Ireland,"Ramelton, Ireland",,,,,,,,,"Drew University, Madison, NJ, USA",,,
2015,Physiology or Medicine,918,Youyou,Tu,Tu Youyou,female,12/30/30,Zhejiang Ningbo,Zhejiang Ningbo,Asia,China,China,"Zhejiang Ningbo, China",,,,,,,,,"China Academy of Traditional Chinese Medicine, Beijing, China",,,
2016,Economic Sciences,936,Bengt,Holmström,Bengt Holmström,male,4/18/49,Helsinki,Helsinki,Europe,Finland,Finland,"Helsinki, Finland",,,,,,,,,"Massachusetts Institute of Technology (MIT), Cambridge, MA, USA",,,
2016,Chemistry,933,Bernard L.,Feringa,Bernard L. Feringa,male,5/18/51,Barger-Compascuum,Barger-Compascuum,Europe,the Netherlands,the Netherlands,"Barger-Compascuum, the Netherlands",,,,,,,,,"University of Groningen, Groningen, the Netherlands",,,
2016,Literature,937,Bob,Dylan,Bob Dylan,male,5/24/41,"Duluth, MN","Duluth, MN",North America,USA,USA,"Duluth, MN, USA",,,,,,,,,,,,
2016,Physics,928,David J.,Thouless,David J. Thouless,male,9/21/34,Bearsden,Bearsden,Europe,United Kingdom,United Kingdom,"Bearsden, United Kingdom",4/6/19,Cambridge,Cambridge,Europe,United Kingdom,United Kingdom,"Cambridge, United Kingdom",,"University of Washington, Seattle, WA, USA",,,
2016,Physics,929,F. Duncan M.,Haldane,F. Duncan M. Haldane,male,9/14/51,London,London,Europe,United Kingdom,United Kingdom,"London, United Kingdom",,,,,,,,,"Princeton University, Princeton, NJ, USA",,,
2016,Physics,930,J. Michael,Kosterlitz,J. Michael Kosterlitz,male,6/22/43,Aberdeen,Aberdeen,Europe,United Kingdom,United Kingdom,"Aberdeen, United Kingdom",,,,,,,,,"Brown University, Providence, RI, USA",,,
2016,Chemistry,931,Jean-Pierre,Sauvage,Jean-Pierre Sauvage,male,10/21/44,Paris,Paris,Europe,France,France,"Paris, France",,,,,,,,,"University of Strasbourg, Strasbourg, France",,,
